name,url
Matt Thornton,https://baseballsavant.mlb.com/savant-player/matt-thornton-407819?stats=statcast-r-pitching-mlb
Matt West,https://baseballsavant.mlb.com/savant-player/matt-west-519411?stats=statcast-r-pitching-mlb
Matthew Strahm,https://baseballsavant.mlb.com/savant-player/matt-strahm-621381?stats=statcast-r-pitching-mlb
Max Fried,https://baseballsavant.mlb.com/savant-player/max-fried-608331?stats=statcast-r-pitching-mlb
Max Kranick,https://baseballsavant.mlb.com/savant-player/max-kranick-668820?stats=statcast-r-pitching-mlb
Max Meyer,https://baseballsavant.mlb.com/savant-player/max-meyer-676974?stats=statcast-r-pitching-mlb
Max Scherzer,https://baseballsavant.mlb.com/savant-player/max-scherzer-453286?stats=statcast-r-pitching-mlb
Max Wotell,https://baseballsavant.mlb.com/savant-player/max-wotell-663846?stats=career-r-pitching-milb
Merrill Kelly,https://baseballsavant.mlb.com/savant-player/merrill-kelly-518876?stats=statcast-r-pitching-mlb
Michael Dunn,https://baseballsavant.mlb.com/savant-player/mike-dunn-445197?stats=statcast-r-pitching-mlb
Michael Fiers,https://baseballsavant.mlb.com/savant-player/mike-fiers-571666?stats=statcast-r-pitching-mlb
Michael Fulmer,https://baseballsavant.mlb.com/savant-player/michael-fulmer-605242?stats=statcast-r-pitching-mlb
Michael Grove,https://baseballsavant.mlb.com/savant-player/michael-grove-675627?stats=statcast-r-pitching-mlb
Michael Hendrickson,https://baseballsavant.mlb.com/savant-player/michael-hendrickson-674065?stats=career-r-pitching-milb
Michael King,https://baseballsavant.mlb.com/savant-player/michael-king-650633?stats=statcast-r-pitching-mlb
Michael Kopech,https://baseballsavant.mlb.com/savant-player/michael-kopech-656629?stats=statcast-r-pitching-mlb
Michael Lorenzen,https://baseballsavant.mlb.com/savant-player/michael-lorenzen-547179?stats=statcast-r-pitching-mlb
Michael Rucker,https://baseballsavant.mlb.com/savant-player/michael-rucker-621074?stats=statcast-r-pitching-mlb
Michael Shawaryn,https://baseballsavant.mlb.com/savant-player/mike-shawaryn-642067?stats=statcast-r-pitching-mlb
Michael Tonkin,https://baseballsavant.mlb.com/savant-player/michael-tonkin-543859?stats=statcast-r-pitching-mlb
Michael Wacha,https://baseballsavant.mlb.com/savant-player/michael-wacha-608379?stats=statcast-r-pitching-mlb
Mike Baumann,https://baseballsavant.mlb.com/savant-player/mike-baumann-657508?stats=statcast-r-pitching-mlb
Mike Bolsinger,https://baseballsavant.mlb.com/savant-player/mike-bolsinger-502211?stats=statcast-r-pitching-mlb
Mike Clevinger,https://baseballsavant.mlb.com/savant-player/mike-clevinger-605182?stats=statcast-r-pitching-mlb
Mike Foltynewicz,https://baseballsavant.mlb.com/savant-player/mike-foltynewicz-592314?stats=statcast-r-pitching-mlb
Mike Hampton,https://baseballsavant.mlb.com/savant-player/mike-hampton-115399?stats=career-r-pitching-mlb
Mike Kickham,https://baseballsavant.mlb.com/savant-player/mike-kickham-592464?stats=statcast-r-pitching-mlb
Mike Leake,https://baseballsavant.mlb.com/savant-player/mike-leake-502190?stats=statcast-r-pitching-mlb
Mike Letkewicz,https://baseballsavant.mlb.com/savant-player/michael-letkewicz-670459?stats=career-r-pitching-milb
Mike Minor,https://baseballsavant.mlb.com/savant-player/mike-minor-501985?stats=statcast-r-pitching-mlb
Mike Mussina,https://baseballsavant.mlb.com/savant-player/mike-mussina-119608?stats=career-r-pitching-mlb
Mike Pelfrey,https://baseballsavant.mlb.com/savant-player/mike-pelfrey-460059?stats=statcast-r-pitching-mlb
Miles Mikolas,https://baseballsavant.mlb.com/savant-player/miles-mikolas-571945?stats=statcast-r-pitching-mlb
Mitch Keller,https://baseballsavant.mlb.com/savant-player/mitch-keller-656605?stats=statcast-r-pitching-mlb
Mitchell White,https://baseballsavant.mlb.com/savant-player/mitch-white-669952?stats=statcast-r-pitching-mlb
Mychal Givens,https://baseballsavant.mlb.com/savant-player/mychal-givens-571710?stats=statcast-r-pitching-mlb
Nate Jones,https://baseballsavant.mlb.com/savant-player/nate-jones-518858?stats=statcast-r-pitching-mlb
Nathan Adcock,https://baseballsavant.mlb.com/savant-player/nate-adcock-502264?stats=statcast-r-pitching-mlb
Nathan Eovaldi,https://baseballsavant.mlb.com/savant-player/nathan-eovaldi-543135?stats=statcast-r-pitching-mlb
Nathan Kirby,https://baseballsavant.mlb.com/savant-player/nathan-kirby-621403?stats=career-r-pitching-milb
Nestor Cortes,https://baseballsavant.mlb.com/savant-player/nestor-cortes-641482?stats=statcast-r-pitching-mlb
Nic Enright,https://baseballsavant.mlb.com/savant-player/nic-enright-663671?stats=career-r-pitching-milb
Nicholas Tropeano,https://baseballsavant.mlb.com/savant-player/nick-tropeano-607374?stats=statcast-r-pitching-mlb
Nick Anderson,https://baseballsavant.mlb.com/savant-player/nick-anderson-623433?stats=statcast-r-pitching-mlb
Nick Kingham,https://baseballsavant.mlb.com/savant-player/nick-kingham-592468?stats=statcast-r-pitching-mlb
Nick Lodolo,https://baseballsavant.mlb.com/savant-player/nick-lodolo-666157?stats=statcast-r-pitching-mlb
Nick Margevicius,https://baseballsavant.mlb.com/savant-player/nick-margevicius-676606?stats=statcast-r-pitching-mlb
Nick Maronde,https://baseballsavant.mlb.com/savant-player/nick-maronde-543488?stats=career-r-pitching-mlb
Nick Martinez,https://baseballsavant.mlb.com/savant-player/nick-martinez-607259?stats=statcast-r-pitching-mlb
Nick Nelson,https://baseballsavant.mlb.com/savant-player/nick-nelson-656793?stats=statcast-r-pitching-mlb
Nick Pivetta,https://baseballsavant.mlb.com/savant-player/nick-pivetta-601713?stats=statcast-r-pitching-mlb
Nick Rumbelow,https://baseballsavant.mlb.com/savant-player/nick-rumbelow-592705?stats=statcast-r-pitching-mlb
Nick Sandlin,https://baseballsavant.mlb.com/savant-player/nick-sandlin-680704?stats=statcast-r-pitching-mlb
Nick Snyder,https://baseballsavant.mlb.com/savant-player/nick-snyder-676766?stats=statcast-r-pitching-mlb
Nik Turley,https://baseballsavant.mlb.com/savant-player/nik-turley-543867?stats=statcast-r-pitching-mlb
Noah Davis,https://baseballsavant.mlb.com/savant-player/noah-davis-663562?stats=statcast-r-pitching-mlb
Noah Song,https://baseballsavant.mlb.com/savant-player/noah-song-679977?stats=career-r-pitching-milb
Noah Syndergaard,https://baseballsavant.mlb.com/savant-player/noah-syndergaard-592789?stats=statcast-r-pitching-mlb
Noe Ramirez,https://baseballsavant.mlb.com/savant-player/noe-ramirez-598287?stats=statcast-r-pitching-mlb
Oliver Drake,https://baseballsavant.mlb.com/savant-player/oliver-drake-543118?stats=statcast-r-pitching-mlb
Onelki Garcia,https://baseballsavant.mlb.com/savant-player/onelki-garcia-607162?stats=statcast-r-pitching-mlb
