name,url
Alex Wilson,https://baseballsavant.mlb.com/savant-player/alex-wilson-543935?stats=statcast-r-pitching-mlb
Alex Wood,https://baseballsavant.mlb.com/savant-player/alex-wood-622072?stats=statcast-r-pitching-mlb
Alex Young,https://baseballsavant.mlb.com/savant-player/alex-young-622065?stats=statcast-r-pitching-mlb
Alexis Diaz,https://baseballsavant.mlb.com/savant-player/alexis-diaz-664747?stats=statcast-r-pitching-mlb
Allen Webster,https://baseballsavant.mlb.com/savant-player/allen-webster-543903?stats=statcast-r-pitching-mlb
Amir Garrett,https://baseballsavant.mlb.com/savant-player/amir-garrett-607237?stats=statcast-r-pitching-mlb
Andrew Bailey,https://baseballsavant.mlb.com/savant-player/andrew-bailey-457732?stats=statcast-r-pitching-mlb
Andrew Bellatti,https://baseballsavant.mlb.com/savant-player/andrew-bellatti-571479?stats=statcast-r-pitching-mlb
Andrew Cashner,https://baseballsavant.mlb.com/savant-player/andrew-cashner-488768?stats=statcast-r-pitching-mlb
Andrew Chafin,https://baseballsavant.mlb.com/savant-player/andrew-chafin-605177?stats=statcast-r-pitching-mlb
Andrew Dean,https://baseballsavant.mlb.com/savant-player/andrew-dean-690495?stats=career-r-pitching-milb
Andrew Heaney,https://baseballsavant.mlb.com/savant-player/andrew-heaney-571760?stats=statcast-r-pitching-mlb
Andrew Kittredge,https://baseballsavant.mlb.com/savant-player/andrew-kittredge-552640?stats=statcast-r-pitching-mlb
Andrew Miller,https://baseballsavant.mlb.com/savant-player/andrew-miller-453192?stats=statcast-r-pitching-mlb
Andrew Moore,https://baseballsavant.mlb.com/savant-player/andrew-moore-621058?stats=statcast-r-pitching-mlb
Andrew Nardi,https://baseballsavant.mlb.com/savant-player/andrew-nardi-677053?stats=statcast-r-pitching-mlb
Andrew Triggs,https://baseballsavant.mlb.com/savant-player/andrew-triggs-592811?stats=statcast-r-pitching-mlb
Andrew Vasquez,https://baseballsavant.mlb.com/savant-player/andrew-vasquez-607755?stats=statcast-r-pitching-mlb
Andrew Wantz,https://baseballsavant.mlb.com/savant-player/andrew-wantz-681806?stats=statcast-r-pitching-mlb
Andy Pettitte,https://baseballsavant.mlb.com/savant-player/andy-pettitte-120485?stats=career-r-pitching-mlb
Andy Toelken,https://baseballsavant.mlb.com/savant-player/andy-toelken-674632?stats=career-r-pitching-milb
Anthony Banda,https://baseballsavant.mlb.com/savant-player/anthony-banda-607455?stats=statcast-r-pitching-mlb
Anthony Bass,https://baseballsavant.mlb.com/savant-player/anthony-bass-542914?stats=statcast-r-pitching-mlb
Anthony Bender,https://baseballsavant.mlb.com/savant-player/anthony-bender-669622?stats=statcast-r-pitching-mlb
Anthony DeSclafani,https://baseballsavant.mlb.com/savant-player/anthony-desclafani-543101?stats=statcast-r-pitching-mlb
Anthony Gonsolin,https://baseballsavant.mlb.com/savant-player/tony-gonsolin-664062?stats=statcast-r-pitching-mlb
Anthony Ranaudo,https://baseballsavant.mlb.com/savant-player/anthony-ranaudo-519168?stats=statcast-r-pitching-mlb
Anthony Varvaro,https://baseballsavant.mlb.com/savant-player/anthony-varvaro-460008?stats=statcast-r-pitching-mlb
Artie Lewicki,https://baseballsavant.mlb.com/savant-player/artie-lewicki-592499?stats=statcast-r-pitching-mlb
Asher Wojciechowski,https://baseballsavant.mlb.com/savant-player/asher-wojciechowski-592879?stats=statcast-r-pitching-mlb
Austen Williams,https://baseballsavant.mlb.com/savant-player/austen-williams-657117?stats=statcast-r-pitching-mlb
Austin Adams,https://baseballsavant.mlb.com/savant-player/austin-adams-613534?stats=statcast-r-pitching-mlb
Austin Bibens-Dirkx,https://baseballsavant.mlb.com/savant-player/austin-bibens-dirkx-502212?stats=statcast-r-pitching-mlb
Austin Gomber,https://baseballsavant.mlb.com/savant-player/austin-gomber-596295?stats=statcast-r-pitching-mlb
Austin Ross,https://baseballsavant.mlb.com/savant-player/austin-ross-682201?stats=career-r-pitching-milb
Austin Voth,https://baseballsavant.mlb.com/savant-player/austin-voth-608723?stats=statcast-r-pitching-mlb
Bailey Falter,https://baseballsavant.mlb.com/savant-player/bailey-falter-663559?stats=statcast-r-pitching-mlb
Beau Brieske,https://baseballsavant.mlb.com/savant-player/beau-brieske-689225?stats=statcast-r-pitching-mlb
Ben Krauth,https://baseballsavant.mlb.com/savant-player/ben-krauth-670078?stats=career-r-pitching-milb
Ben Meyer,https://baseballsavant.mlb.com/savant-player/ben-meyer-656738?stats=statcast-r-pitching-mlb
Ben Rowen,https://baseballsavant.mlb.com/savant-player/ben-rowen-594985?stats=statcast-r-pitching-mlb
Ben Taylor,https://baseballsavant.mlb.com/savant-player/ben-taylor-664701?stats=statcast-r-pitching-mlb
Bernardo Flores,https://baseballsavant.mlb.com/savant-player/bernardo-flores-jr-641576?stats=statcast-r-pitching-mlb
Blaine Boyer,https://baseballsavant.mlb.com/savant-player/blaine-boyer-430641?stats=statcast-r-pitching-mlb
Blaine Knight,https://baseballsavant.mlb.com/savant-player/blaine-knight-667421?stats=career-r-pitching-milb
Blake Parker,https://baseballsavant.mlb.com/savant-player/blake-parker-453284?stats=statcast-r-pitching-mlb
Blake Snell,https://baseballsavant.mlb.com/savant-player/blake-snell-605483?stats=statcast-r-pitching-mlb
Blake Treinen,https://baseballsavant.mlb.com/savant-player/blake-treinen-595014?stats=statcast-r-pitching-mlb
Blake Wood,https://baseballsavant.mlb.com/savant-player/blake-wood-502028?stats=statcast-r-pitching-mlb
Bobby LaFromboise,https://baseballsavant.mlb.com/savant-player/bobby-lafromboise-489039?stats=statcast-r-pitching-mlb
Bobby Poyner,https://baseballsavant.mlb.com/savant-player/bobby-poyner-596074?stats=statcast-r-pitching-mlb
Bobby Wahl,https://baseballsavant.mlb.com/savant-player/bobby-wahl-592833?stats=statcast-r-pitching-mlb
Boone Logan,https://baseballsavant.mlb.com/savant-player/boone-logan-457429?stats=statcast-r-pitching-mlb
Boyd Vander Kooi,https://baseballsavant.mlb.com/savant-player/boyd-vander-kooi-676457?stats=career-r-pitching-milb
Brad Bass,https://baseballsavant.mlb.com/savant-player/brad-bass-656213?stats=career-r-pitching-milb
Brad Boxberger,https://baseballsavant.mlb.com/savant-player/brad-boxberger-502202?stats=statcast-r-pitching-mlb
Brad Goldberg,https://baseballsavant.mlb.com/savant-player/brad-goldberg-643329?stats=statcast-r-pitching-mlb
Brad Hand,https://baseballsavant.mlb.com/savant-player/brad-hand-543272?stats=statcast-r-pitching-mlb
Brad Keller,https://baseballsavant.mlb.com/savant-player/brad-keller-641745?stats=statcast-r-pitching-mlb
Brad Lidge,https://baseballsavant.mlb.com/savant-player/brad-lidge-400058?stats=career-r-pitching-mlb
Brad Ziegler,https://baseballsavant.mlb.com/savant-player/brad-ziegler-446899?stats=statcast-r-pitching-mlb
Braden Looper,https://baseballsavant.mlb.com/savant-player/braden-looper-131702?stats=career-r-pitching-mlb
