name,url
Justin Miller,https://baseballsavant.mlb.com/savant-player/justin-miller-502522?stats=statcast-r-pitching-mlb
Justin Shafer,https://baseballsavant.mlb.com/savant-player/justin-shafer-596101?stats=statcast-r-pitching-mlb
Justin Steele,https://baseballsavant.mlb.com/savant-player/justin-steele-657006?stats=statcast-r-pitching-mlb
Justin Topa,https://baseballsavant.mlb.com/savant-player/justin-topa-623437?stats=statcast-r-pitching-mlb
Justin Verlander,https://baseballsavant.mlb.com/savant-player/justin-verlander-434378?stats=statcast-r-pitching-mlb
Justin Wilson,https://baseballsavant.mlb.com/savant-player/justin-wilson-458677?stats=statcast-r-pitching-mlb
Keegan Akin,https://baseballsavant.mlb.com/savant-player/keegan-akin-669211?stats=statcast-r-pitching-mlb
Keegan Thompson,https://baseballsavant.mlb.com/savant-player/keegan-thompson-624522?stats=statcast-r-pitching-mlb
Ken Giles,https://baseballsavant.mlb.com/savant-player/ken-giles-571704?stats=statcast-r-pitching-mlb
Ken Waldichuk,https://baseballsavant.mlb.com/savant-player/ken-waldichuk-686610?stats=statcast-r-pitching-mlb
Kendall Graveman,https://baseballsavant.mlb.com/savant-player/kendall-graveman-608665?stats=statcast-r-pitching-mlb
Kevin Appier,https://baseballsavant.mlb.com/savant-player/kevin-appier-110293?stats=career-r-pitching-mlb
Kevin Brown,https://baseballsavant.mlb.com/savant-player/kevin-brown-111567?stats=career-r-hitting-mlb
Kevin Chapman,https://baseballsavant.mlb.com/savant-player/kevin-chapman-502087?stats=statcast-r-pitching-mlb
Kevin Gausman,https://baseballsavant.mlb.com/savant-player/kevin-gausman-592332?stats=statcast-r-pitching-mlb
Kevin Ginkel,https://baseballsavant.mlb.com/savant-player/kevin-ginkel-656464?stats=statcast-r-pitching-mlb
Kevin Jepsen,https://baseballsavant.mlb.com/savant-player/kevin-jepsen-448178?stats=statcast-r-pitching-mlb
Kevin Kelly,https://baseballsavant.mlb.com/savant-player/kevin-kelly-687330?stats=statcast-r-pitching-mlb
Kevin McCarthy,https://baseballsavant.mlb.com/savant-player/kevin-mccarthy-641838?stats=statcast-r-pitching-mlb
Kevin Quackenbush,https://baseballsavant.mlb.com/savant-player/kevin-quackenbush-534812?stats=statcast-r-pitching-mlb
Kevin Shackelford,https://baseballsavant.mlb.com/savant-player/kevin-shackelford-594992?stats=statcast-r-pitching-mlb
Kevin Siegrist,https://baseballsavant.mlb.com/savant-player/kevin-siegrist-543779?stats=statcast-r-pitching-mlb
Kevin Slowey,https://baseballsavant.mlb.com/savant-player/kevin-slowey-458713?stats=career-r-pitching-mlb
Kevin Smith,https://baseballsavant.mlb.com/savant-player/kevin-smith-675656?stats=statcast-r-hitting-mlb
Keynan Middleton,https://baseballsavant.mlb.com/savant-player/keynan-middleton-641871?stats=statcast-r-pitching-mlb
Keyvius Sampson,https://baseballsavant.mlb.com/savant-player/keyvius-sampson-572102?stats=statcast-r-pitching-mlb
Kirby Snead,https://baseballsavant.mlb.com/savant-player/kirby-snead-669912?stats=statcast-r-pitching-mlb
Kirk McCarty,https://baseballsavant.mlb.com/savant-player/kirk-mccarty-668948?stats=statcast-r-pitching-mlb
Koda Glover,https://baseballsavant.mlb.com/savant-player/koda-glover-606983?stats=statcast-r-pitching-mlb
Kodi Whitley,https://baseballsavant.mlb.com/savant-player/kodi-whitley-676831?stats=statcast-r-pitching-mlb
Kolby Allard,https://baseballsavant.mlb.com/savant-player/kolby-allard-663465?stats=statcast-r-pitching-mlb
Kris Anglin,https://baseballsavant.mlb.com/savant-player/kris-anglin-695258?stats=career-r-pitching-milb
Kris Benson,https://baseballsavant.mlb.com/savant-player/kris-benson-150249?stats=career-r-pitching-mlb
Kris Bubic,https://baseballsavant.mlb.com/savant-player/kris-bubic-663460?stats=statcast-r-pitching-mlb
Kris Medlen,https://baseballsavant.mlb.com/savant-player/kris-medlen-450665?stats=statcast-r-pitching-mlb
Kutter Crawford,https://baseballsavant.mlb.com/savant-player/kutter-crawford-676710?stats=statcast-r-pitching-mlb
Kyle Barraclough,https://baseballsavant.mlb.com/savant-player/kyle-barraclough-607457?stats=statcast-r-pitching-mlb
Kyle Bird,https://baseballsavant.mlb.com/savant-player/kyle-bird-613317?stats=statcast-r-pitching-mlb
Kyle Bradish,https://baseballsavant.mlb.com/savant-player/kyle-bradish-680694?stats=statcast-r-pitching-mlb
Kyle Crockett,https://baseballsavant.mlb.com/savant-player/kyle-crockett-641490?stats=statcast-r-pitching-mlb
Kyle Dohy,https://baseballsavant.mlb.com/savant-player/kyle-dohy-675971?stats=statcast-r-pitching-mlb
Kyle Drabek,https://baseballsavant.mlb.com/savant-player/kyle-drabek-475138?stats=statcast-r-pitching-mlb
Kyle Farnsworth,https://baseballsavant.mlb.com/savant-player/kyle-farnsworth-150035?stats=career-r-pitching-mlb
Kyle Finnegan,https://baseballsavant.mlb.com/savant-player/kyle-finnegan-640448?stats=statcast-r-pitching-mlb
Kyle Freeland,https://baseballsavant.mlb.com/savant-player/kyle-freeland-607536?stats=statcast-r-pitching-mlb
Kyle Gibson,https://baseballsavant.mlb.com/savant-player/kyle-gibson-502043?stats=statcast-r-pitching-mlb
Kyle Hendricks,https://baseballsavant.mlb.com/savant-player/kyle-hendricks-543294?stats=statcast-r-pitching-mlb
Kyle Keller,https://baseballsavant.mlb.com/savant-player/kyle-keller-664918?stats=statcast-r-pitching-mlb
Kyle Lobstein,https://baseballsavant.mlb.com/savant-player/kyle-lobstein-543456?stats=statcast-r-pitching-mlb
Kyle McGowin,https://baseballsavant.mlb.com/savant-player/kyle-mcgowin-641851?stats=statcast-r-pitching-mlb
Kyle Muller,https://baseballsavant.mlb.com/savant-player/kyle-muller-666205?stats=statcast-r-pitching-mlb
Kyle Nelson,https://baseballsavant.mlb.com/savant-player/kyle-nelson-669459?stats=statcast-r-pitching-mlb
Kyle Wright,https://baseballsavant.mlb.com/savant-player/kyle-wright-657140?stats=statcast-r-pitching-mlb
LaTroy Hawkins,https://baseballsavant.mlb.com/savant-player/latroy-hawkins-115629?stats=statcast-r-pitching-mlb
Lance Lynn,https://baseballsavant.mlb.com/savant-player/lance-lynn-458681?stats=statcast-r-pitching-mlb
Lance McCullers,https://baseballsavant.mlb.com/savant-player/lance-mccullers-jr-621121?stats=statcast-r-pitching-mlb
Landon Whitson,https://baseballsavant.mlb.com/savant-player/landon-whitson-682048?stats=career-r-pitching-milb
Levi Stoudt,https://baseballsavant.mlb.com/savant-player/levi-stoudt-686651?stats=statcast-r-pitching-mlb
Logan Allen,https://baseballsavant.mlb.com/savant-player/logan-allen-671106?stats=statcast-r-pitching-mlb
Logan Gilbert,https://baseballsavant.mlb.com/savant-player/logan-gilbert-669302?stats=statcast-r-pitching-mlb
Logan Verrett,https://baseballsavant.mlb.com/savant-player/logan-verrett-548337?stats=statcast-r-pitching-mlb
Logan Webb,https://baseballsavant.mlb.com/savant-player/logan-webb-657277?stats=statcast-r-pitching-mlb
Lou Trivino,https://baseballsavant.mlb.com/savant-player/lou-trivino-642152?stats=statcast-r-pitching-mlb
Lucas Gilbreath,https://baseballsavant.mlb.com/savant-player/lucas-gilbreath-656458?stats=statcast-r-pitching-mlb
Lucas Giolito,https://baseballsavant.mlb.com/savant-player/lucas-giolito-608337?stats=statcast-r-pitching-mlb
Lucas Luetge,https://baseballsavant.mlb.com/savant-player/lucas-luetge-476595?stats=statcast-r-pitching-mlb
Lucas Sims,https://baseballsavant.mlb.com/savant-player/lucas-sims-608371?stats=statcast-r-pitching-mlb
Luis Cruz,https://baseballsavant.mlb.com/savant-player/luis-cruz-462725?stats=career-r-hitting-milb
Luis Ortiz,https://baseballsavant.mlb.com/savant-player/luis-ortiz-120077?stats=career-r-hitting-mlb
Luke Gregerson,https://baseballsavant.mlb.com/savant-player/luke-gregerson-502381?stats=statcast-r-pitching-mlb
Luke Hochevar,https://baseballsavant.mlb.com/savant-player/luke-hochevar-460024?stats=statcast-r-pitching-mlb
